"ip_addr","load_ms","image_total","minify_save","score_cookies","score_compress","requestType","type","dns_start","ssl_end","gzip_save","is_secure","server_count","score_gzip","ssl_start","full_url","dns_ms","connect_end","responseCode","ssl_ms","image_save","bytesIn","initiator_line","bytesOut","minify_total","id","dns_end","ttfb_ms","connect_start","score_cdn","cache_time","objectSizeUncompressed","load_start","connect_ms","method","objectSize","gzip_total","initiator_column","request_id","score_combine","score_etags","host","score_keep-alive","score_minify","initiator","socket","created","url","score_cache","server_rtt","cdn_provider","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","run","cached","protocol","priority","contentType","is_base_page","contentEncoding","cacheControl","jpeg_scan_count","score_progressive_jpeg","expires",
"151.101.46.2","1151","167813","","-1","89","Image","3","-1","-1","","1","","-1","-1","https://images.taboola.com/taboola/image/fetch/f_gif%2Cq_auto%2Ch_380%2Cw_760%2Cc_fill%2Cg_faces:auto%2Ce_sharpen/http%3A//gleaned-images.stuff.com/signals-test/c8e93f8d81286fe8ace233c09a7a09d55b9fbf37ad2911c74801b555","-1","-1","200","-1","18429","168574","3","151","","181105_H5_9","-1","146","-1","100","2541481","167813","8097","-1","GET","167813","","304571","0.146","-1","-1","images.taboola.com","100","-1","https://cdn.taboola.com/libtrc/impl.330-85-RELEASE.js","31","7515","/taboola/image/fetch/f_gif%2Cq_auto%2Ch_380%2Cw_760%2Cc_fill%2Cg_faces:auto%2Ce_sharpen/http%3A//gleaned-images.stuff.com/signals-test/c8e93f8d81286fe8ace233c09a7a09d55b9fbf37ad2911c74801b555","100","","Fastly","9248","8097","8243","8243","9248","1005","8097","9248","1151","49","50","1","1","h2","low","image/gif","","","public, max-age=2592000","","","",
"151.101.46.2","1327","219402","","-1","82","Image","3","-1","-1","","1","","-1","-1","https://images.taboola.com/taboola/image/fetch/f_gif%2Cq_auto%2Ch_380%2Cw_760%2Cc_fill%2Cg_faces:auto%2Ce_sharpen/http%3A//cdn.taboola.com/libtrc/static/thumbnails/7af86cebdb49ddda8eabc237cdd3b023.jpg","-1","-1","200","-1","38132","220147","3","138","","181105_H5_9","-1","94","-1","100","1619676","219402","8098","-1","GET","219402","","304571","0.147","-1","-1","images.taboola.com","100","-1","https://cdn.taboola.com/libtrc/impl.330-85-RELEASE.js","31","7516","/taboola/image/fetch/f_gif%2Cq_auto%2Ch_380%2Cw_760%2Cc_fill%2Cg_faces:auto%2Ce_sharpen/http%3A//cdn.taboola.com/libtrc/static/thumbnails/7af86cebdb49ddda8eabc237cdd3b023.jpg","100","","Fastly","9425","8098","8192","8192","9425","1233","8098","9425","1327","50","51","1","1","h2","low","image/gif","","","public, max-age=2592000","","","",
"151.101.46.2","1333","140140","","-1","92","Image","3","-1","-1","","1","","-1","-1","https://images.taboola.com/taboola/image/fetch/f_gif%2Cq_auto%2Ch_380%2Cw_760%2Cc_fill%2Cg_faces:auto%2Ce_sharpen/http%3A//cdn.taboola.com/static/b4/b46e92ee-e1c9-4864-8f08-217b299b7a3e.jpg","-1","-1","200","-1","11102","140874","3","131","","181105_H5_9","-1","423","-1","100","2589209","140140","8098","-1","GET","140140","","304571","0.148","-1","-1","images.taboola.com","100","-1","https://cdn.taboola.com/libtrc/impl.330-85-RELEASE.js","31","7516","/taboola/image/fetch/f_gif%2Cq_auto%2Ch_380%2Cw_760%2Cc_fill%2Cg_faces:auto%2Ce_sharpen/http%3A//cdn.taboola.com/static/b4/b46e92ee-e1c9-4864-8f08-217b299b7a3e.jpg","100","","Fastly","9431","8098","8521","8521","9431","910","8098","9431","1333","51","52","1","1","h2","low","image/gif","","","public, max-age=2592000","","","",
"151.101.46.2","1145","122768","","-1","88","Image","3","-1","-1","","1","","-1","-1","https://images.taboola.com/taboola/image/fetch/f_gif%2Cq_auto%2Ch_380%2Cw_760%2Cc_fill%2Cg_faces:auto%2Ce_sharpen/http%3A//cdn.taboola.com/libtrc/static/thumbnails/40b5992887404c3427d196f671e44559.jpg","-1","-1","200","-1","13629","123513","3","139","","181105_H5_9","-1","142","-1","100","1867452","122768","8099","-1","GET","122768","","304571","0.149","-1","-1","images.taboola.com","100","-1","https://cdn.taboola.com/libtrc/impl.330-85-RELEASE.js","31","7517","/taboola/image/fetch/f_gif%2Cq_auto%2Ch_380%2Cw_760%2Cc_fill%2Cg_faces:auto%2Ce_sharpen/http%3A//cdn.taboola.com/libtrc/static/thumbnails/40b5992887404c3427d196f671e44559.jpg","100","","Fastly","9244","8099","8241","8241","9244","1003","8099","9244","1145","52","53","1","1","h2","low","image/gif","","","public, max-age=2592000","","","",
"108.177.103.155","478","","","-1","-1","Script","3","7183","8298","0","1","","100","7264","https://securepubads.g.doubleclick.net/gpt/pubads_impl_270.js","3","7264","200","1034","","64462","1","181","","181105_H5_9","7186","60","7187","100","31536000","188372","8298","77","GET","64036","64036","24863","0.138","-1","-1","securepubads.g.doubleclick.net","100","-1","https://www.googletagservices.com/tag/js/gpt.js","29","7181","/gpt/pubads_impl_270.js","100","","Google","8776","8298","8358","8358","8776","418","7183","8776","1592","53","54","1","1","h2","high","text/javascript","","gzip","private, immutable, max-age=31536000","","","Mon, 05 Nov 2018 00:42:38 GMT",
"","940","","","-1","-1","","3","-1","-1","","1","","-1","-1","https://d.agkn.com/pixel/8463/?che=1541378558&sk=164221502865000132931&puid=a67080a5-e15b-4804-88f8-87d00bc85067-tuct2d9175a&l0=https://trc.taboola.com/sg/neustar/1/cm?taboola_hm=164221502865000132931","-1","-1","302","-1","","519","","0","","181105_H5_9","-1","940","-1","-1","","0","8303","-1","GET","0","","","0.134.1","-1","-1","d.agkn.com","-1","-1","","-1","8303","/pixel/8463/?che=1541378558&sk=164221502865000132931&puid=a67080a5-e15b-4804-88f8-87d00bc85067-tuct2d9175a&l0=https://trc.taboola.com/sg/neustar/1/cm?taboola_hm=164221502865000132931","-1","","","9243","8303","9243","9243","9243","0","8303","9243","940","54","55","1","1","","","","","","no-cache, must-revalidate","","","Sat, 01 Jan 2000 00:00:00 GMT",
"","454","","","-1","-1","","3","-1","-1","","1","","-1","-1","https://idsync.rlcdn.com/395886.gif?partner_uid=5978151443012149273","-1","-1","307","-1","","369","","0","","181105_H5_9","-1","454","-1","-1","","0","8304","-1","GET","0","","","0.130.1","-1","-1","idsync.rlcdn.com","-1","-1","","-1","8304","/395886.gif?partner_uid=5978151443012149273","-1","","","8758","8304","8758","8758","8758","0","8304","8758","454","55","56","1","1","","","","","","no-cache, no-store","","","",
"104.78.244.140","465","62","","-1","100","","3","-1","-1","","1","","-1","-1","https://tags.bluekai.com/site/35703?dt=0&r=1207358626&sig=3069512224&bkca=KJyayzWByY919XYJnJZvWwBQZWO9bodrlfLlHpu7s/j5qvvva5/H8W7mJVBplsd5Jl+hih2jHytY","-1","-1","200","-1","0","296","","829","","181105_H5_9","-1","461","-1","100","0","62","8305","-1","GET","62","","","0.133.1","-1","-1","tags.bluekai.com","100","-1","","28","8305","/site/35703?dt=0&r=1207358626&sig=3069512224&bkca=KJyayzWByY919XYJnJZvWwBQZWO9bodrlfLlHpu7s/j5qvvva5/H8W7mJVBplsd5Jl+hih2jHytY","0","","Akamai","8770","8305","8766","8766","8770","4","8305","8770","465","56","57","1","1","http/1.1","low","image/gif","","","","","","",
"34.196.192.96","460","49","","-1","100","","3","-1","-1","","1","","-1","-1","https://sync.crwdcntrl.net/map/ct=y/c=10924/tp=OOLA/tpid=a67080a5-e15b-4804-88f8-87d00bc85067-tuct2d9175a","-1","-1","200","-1","0","296","","797","","181105_H5_9","-1","459","-1","-1","","49","8307","-1","GET","49","","","0.129.1","-1","-1","sync.crwdcntrl.net","100","-1","","26","8307","/map/ct=y/c=10924/tp=OOLA/tpid=a67080a5-e15b-4804-88f8-87d00bc85067-tuct2d9175a","-1","","","8767","8307","8766","8766","8767","1","8307","8767","460","57","58","1","1","http/1.1","low","image/gif","","","no-cache","","","0",
"54.210.78.214","456","43","","-1","100","","3","-1","-1","","1","","-1","-1","https://i.liadm.com/s/32441?bidder_id=88068&bidder_uuid=a67080a5-e15b-4804-88f8-87d00bc85067-tuct2d9175a&_li_chk=true&previous_uuid=3cd12a471e914134871e2eb226fa3c3b","-1","-1","200","-1","0","301","","860","","181105_H5_9","-1","449","-1","-1","","43","8308","-1","GET","43","","","0.136.1","-1","-1","i.liadm.com","100","-1","","25","8308","/s/32441?bidder_id=88068&bidder_uuid=a67080a5-e15b-4804-88f8-87d00bc85067-tuct2d9175a&_li_chk=true&previous_uuid=3cd12a471e914134871e2eb226fa3c3b","-1","","","8764","8308","8757","8757","8764","7","8308","8764","456","58","59","1","1","http/1.1","low","image/gif","","","no-store","","","",
"63.251.98.12","450","","","-1","-1","","3","-1","-1","","1","","-1","-1","https://loadm.exelator.com/load/?p=204&g=1270&j=0&BUID=a67080a5-e15b-4804-88f8-87d00bc85067-tuct2d9175a&xl8blockcheck=1","-1","-1","200","-1","","1055","","322","","181105_H5_9","-1","447","-1","-1","","72","8309","-1","GET","72","","","0.132.1","-1","-1","loadm.exelator.com","100","-1","","24","8309","/load/?p=204&g=1270&j=0&BUID=a67080a5-e15b-4804-88f8-87d00bc85067-tuct2d9175a&xl8blockcheck=1","-1","","","8759","8309","8756","8756","8759","3","8309","8759","450","59","60","1","1","h2","low","text/html;charset=UTF-8","","","no-cache","","","",
"63.251.210.247","443","44","","-1","100","Image","3","7079","8326","","1","","-1","7220","https://pxl.connexity.net/c/cse?a=R&A=22c&D=569a&V=9&I0k=ptnrid&I0v=a67080a5-e15b-4804-88f8-87d00bc85067-tuct2d9175a","48","7220","200","1106","0","737","3","412","","181105_H5_9","7127","99","7128","-1","","44","8326","92","GET","44","","260228","0.135","-1","-1","pxl.connexity.net","100","-1","https://cdn.taboola.com/libtrc/impl.330-85-RELEASE.js","27","7045","/c/cse?a=R&A=22c&D=569a&V=9&I0k=ptnrid&I0v=a67080a5-e15b-4804-88f8-87d00bc85067-tuct2d9175a","-1","","","8769","8326","8425","8425","8769","344","7079","8769","1689","60","61","1","1","http/1.1","low","image/gif","","","no-store, max-age=-1, post-check=0, pre-check=0","","","-1",
"","411","","","-1","-1","","3","-1","-1","","1","","-1","-1","https://idsync.rlcdn.com/1000.gif?memo=CL-rFxI7CjcIARCHRRowYTY3MDgwYTUtZTE1Yi00ODA0LTg4ZjgtODdkMDBiYzg1MDY3LXR1Y3QyZDkxNzVhEAAaDQj-o_7eBRIFCOgHEABCAEoA","-1","-1","307","-1","","368","","0","","181105_H5_9","-1","411","-1","-1","","0","8363","-1","GET","0","","","0.128.1","-1","-1","idsync.rlcdn.com","-1","-1","","-1","8363","/1000.gif?memo=CL-rFxI7CjcIARCHRRowYTY3MDgwYTUtZTE1Yi00ODA0LTg4ZjgtODdkMDBiYzg1MDY3LXR1Y3QyZDkxNzVhEAAaDQj-o_7eBRIFCOgHEABCAEoA","-1","","","8774","8363","8774","8774","8774","0","8363","8774","411","61","62","1","1","","","","","","no-cache, no-store","","","",
"52.84.141.17","321","","","-1","-1","Image","3","7935","8460","","1","","-1","8062","https://gjsweslgwuharughs7uz6vuxbgowo1541378555.nuid.imrworldwide.com/","88","8062","200","398","","640","247","427","","181105_H5_9","8023","90","8024","100","","131","8461","38","GET","131","","8","0.152","-1","-1","gjsweslgwuharughs7uz6vuxbgowo1541378555.nuid.imrworldwide.com","100","-1","https://cdn-gl.imrworldwide.com/novms/html/ls.html","30","7927","/","-1","","Amazon CloudFront","8782","8461","8551","8551","8782","231","7935","8782","845","62","63","1","1","http/1.1","low","text/html","","","max-age=86400","","","",
"","722","","","-1","-1","","3","-1","-1","","1","","-1","-1","https://global.ib-ibi.com/image.sbmx?go=310333&pid=655&xid=W9-R_mLNGoYFgsZsf3JSF2wH","-1","-1","302","-1","","643","","0","","181105_H5_9","-1","722","-1","-1","","0","8755","-1","GET","209","","","0.131.1","-1","-1","global.ib-ibi.com","-1","-1","","-1","8755","/image.sbmx?go=310333&pid=655&xid=W9-R_mLNGoYFgsZsf3JSF2wH","-1","","","9477","8755","9477","9477","9477","0","8755","9477","722","63","64","1","1","","","text/html; charset=utf-8","","","private","","","",
"157.240.18.35","430","116","","-1","100","","3","-1","-1","0","1","","100","-1","https://www.facebook.com/brandlift.php?sessionId=GJswEsLgWuHARughs7uZ6vuXBGOWO1541378555&media_type=dcr&advertiser_id=NA","-1","-1","200","-1","0","831","","471","","181105_H5_9","-1","429","-1","100","","111","8757","-1","GET","116","116","","0.151.1","-1","-1","www.facebook.com","100","-1","","19","8757","/brandlift.php?sessionId=GJswEsLgWuHARughs7uZ6vuXBGOWO1541378555&media_type=dcr&advertiser_id=NA","-1","","Facebook","9187","8757","9186","9186","9187","1","8757","9187","430","64","65","1","1","h2","low","image/png","","br","private, no-store, no-cache, must-revalidate","","","Sat, 01 Jan 2000 00:00:00 GMT",
"52.7.190.236","495","43","","-1","100","","3","-1","-1","","1","","-1","-1","https://ml314.com/csync.ashx?fp=&person_id=5978151443012149273&eid=50082","-1","-1","200","-1","0","275","","888","","181105_H5_9","-1","484","-1","0","0","227","8758","-1","GET","43","","","0.130.2","-1","-1","ml314.com","100","-1","","32","8758","/csync.ashx?fp=&person_id=5978151443012149273&eid=50082","0","","","9253","8758","9242","9242","9253","11","8758","9253","495","65","66","1","1","http/1.1","low","image/gif","","","private","","","Mon, 05 Nov 2018 19:42:39 GMT",
"","753","","","-1","-1","","3","-1","-1","","1","","-1","-1","https://cm.g.doubleclick.net/pixel?google_nid=epsilon&google_cm","-1","-1","302","-1","","1006","","0","","181105_H5_9","-1","753","-1","-1","","0","8774","-1","GET","280","","","0.128.2","-1","-1","cm.g.doubleclick.net","-1","-1","","-1","8774","/pixel?google_nid=epsilon&google_cm","-1","","","9527","8774","9527","9527","9527","0","8774","9527","753","66","67","1","1","","","text/html; charset=UTF-8","","","no-cache, must-revalidate","","","Fri, 01 Jan 1990 00:00:00 GMT",
"","572","","","-1","-1","Document","3","-1","-1","","1","","-1","-1","https://www.facebook.com/tr/","-1","-1","200","-1","","97","","0","","181105_H5_9","-1","119","-1","100","","0","8877","-1","POST","0","","","0.156","-1","-1","www.facebook.com","100","-1","","-1","8839","/tr/","-1","","Facebook","9449","8877","8996","8996","9449","453","8877","9449","572","67","68","1","1","","","text/plain","","","","","","",
"23.40.70.146","367","43","","-1","100","Image","3","-1","-1","","1","","-1","-1","https://px.moatads.com/pixel.gif?e=44&t=1541378556984&de=626982567748&d=NBCU_YIELD_HEADER1%3AMobile%3A-%3A-&i=YIELD_INTELLIGENCE_INTERNAL1&ar=3595e181146-clean&zMoatRendered=0&zMoatSlotTargetingLoaded=0&zMoatSlotTargetingSet=0&zMoatPageDataTargetingSet=0&zMoatSafetyTargetingSet=0&zMoatEmptySlot=0&zMoatNadoDataLoadTime=2174&zMoatAllDataLoadTime=2174&bo=msnbc.com&bd=msnbc.com&ac=1&bq=11&f=0&zn=1&zMoat_YI1=0&zMoat_YI2=2174&zMoat_YI3=2174&zMoat_YIL0T=NBCU_YIELD_HEADER1&na=1279920467&cs=0","-1","-1","200","-1","0","368","186","817","","181105_H5_9","-1","130","-1","100","","43","8888","-1","GET","43","","305","0.157","-1","-1","px.moatads.com","100","-1","https://z.moatads.com/nbcuyieldheader7581548001/yi.js","21","8851","/pixel.gif?e=44&t=1541378556984&de=626982567748&d=NBCU_YIELD_HEADER1%3AMobile%3A-%3A-&i=YIELD_INTELLIGENCE_INTERNAL1&ar=3595e181146-clean&zMoatRendered=0&zMoatSlotTargetingLoaded=0&zMoatSlotTargetingSet=0&zMoatPageDataTargetingSet=0&zMoatSafetyTargetingSet=0&zMoatEmptySlot=0&zMoatNadoDataLoadTime=2174&zMoatAllDataLoadTime=2174&bo=msnbc.com&bd=msnbc.com&ac=1&bq=11&f=0&zn=1&zMoat_YI1=0&zMoat_YI2=2174&zMoat_YI3=2174&zMoat_YIL0T=NBCU_YIELD_HEADER1&na=1279920467&cs=0","-1","","Akamai","9255","8888","9018","9018","9255","237","8888","9255","367","68","69","1","1","http/1.1","low","image/gif","","","max-age=0, no-cache, no-store","","","Mon, 05 Nov 2018 00:42:39 GMT",
"68.67.178.250","374","","","-1","-1","Script","3","8681","9149","","1","","-1","8825","https://sharethrough.adnxs.com/getuidp?callback=STRAppNexusCallback","3","8825","200","324","","661","1","338","","181105_H5_9","8684","115","8686","-1","","32","9149","139","GET","32","","86176","0.155","-1","-1","sharethrough.adnxs.com","100","-1","https://native.sharethrough.com/assets/sfp.js?_=1541378554404","33","8662","/getuidp?callback=STRAppNexusCallback","-1","","","9523","9149","9264","9264","9523","259","8681","9523","840","69","70","1","1","http/1.1","high","application/javascript; charset=utf-8","","","no-store, no-cache, private","","","Sat, 15 Nov 2008 16:00:00 GMT",
"","394","","","-1","-1","Document","3","-1","-1","","1","","-1","-1","https://www.facebook.com/tr/","-1","-1","200","-1","","97","","0","","181105_H5_9","-1","131","-1","100","","0","9183","-1","POST","0","","","0.159","-1","-1","www.facebook.com","100","-1","","-1","9182","/tr/","-1","","Facebook","9577","9183","9314","9314","9577","263","9183","9577","394","70","71","1","1","","","text/plain","","","","","","",
"151.101.46.2","283","","","-1","-1","","3","-1","-1","","1","","-1","-1","https://trc.taboola.com/sg/neustar/1/cm?taboola_hm=164221502865000132931","-1","-1","200","-1","","363","","995","","181105_H5_9","-1","283","-1","100","","0","9243","-1","GET","0","","","0.134.2","-1","-1","trc.taboola.com","100","-1","","13","9243","/sg/neustar/1/cm?taboola_hm=164221502865000132931","-1","","Fastly","9526","9243","9526","9526","9526","0","9243","9526","283","71","72","1","1","h2","low","","","","","","","Thu, 01 Jan 1970 00:00:00 GMT",
"","596","","","-1","-1","","3","-1","-1","","1","","-1","-1","https://ib.mookie1.com/image.sbmx?go=310333&pid=655&xid=W9-R_mLNGoYFgsZsf3JSF2wH","-1","-1","302","-1","","1081","","0","","181105_H5_9","-1","596","-1","-1","","0","9477","-1","GET","227","","","0.131.2","-1","-1","ib.mookie1.com","-1","-1","","-1","9477","/image.sbmx?go=310333&pid=655&xid=W9-R_mLNGoYFgsZsf3JSF2wH","-1","","","10073","9477","10073","10073","10073","0","9477","10073","596","72","73","1","1","","","image/png; charset=utf-8","","","no-cache","","","-1",
"","183","","","-1","-1","","3","-1","-1","","1","","-1","-1","https://cm.g.doubleclick.net/pixel?google_nid=epsilon&google_cm=&google_tc=","-1","-1","302","-1","","948","","0","","181105_H5_9","-1","183","-1","-1","","0","9527","-1","GET","247","","","0.128.3","-1","-1","cm.g.doubleclick.net","-1","-1","","-1","9527","/pixel?google_nid=epsilon&google_cm=&google_tc=","-1","","","9710","9527","9710","9710","9710","0","9527","9710","183","73","74","1","1","","","text/html; charset=UTF-8","","","no-cache, must-revalidate","","","Fri, 01 Jan 1990 00:00:00 GMT",
"52.72.134.210","152","43","","-1","100","Image","3","9169","9530","","1","","-1","9317","https://srv-2018-11-05-00.pixel.parsely.com/px/?rand=1541378559470&idsite=msnbc.com&url=https%3A%2F%2Fwww.msnbc.com%2F&urlref=&screen=375x667%7C375x667%7C32&data=%7B%22parsely_uuid%22%3A%227a0b4422-dc15-49fe-b4e3-4d54033162f8%22%2C%22parsely_site_uuid%22%3A%22e4b9a48c-be38-4e4a-b4b7-dc5eb3851a8f%22%7D&sid=1&surl=https%3A%2F%2Fwww.msnbc.com%2F&sref=&sts=1541378526040&slts=0&title=MSNBC+%E2%80%94+Breaking+News%2C+Top+Stories%2C+%26+Show+Clips+%7C+NBC+News&date=Sun+Nov+04+2018+19%3A42%3A39+GMT-0500+(EST)&action=pageview","42","9317","200","213","0","198","5","851","","181105_H5_9","9211","141","9212","0","0","43","9530","105","GET","43","","1074","0.158","-1","-1","srv-2018-11-05-00.pixel.parsely.com","100","-1","https://d1z2jf7jlzjs58.cloudfront.net/code/ptrack-v0.9.2-engaged-time-slots-video.js","34","9166","/px/?rand=1541378559470&idsite=msnbc.com&url=https%3A%2F%2Fwww.msnbc.com%2F&urlref=&screen=375x667%7C375x667%7C32&data=%7B%22parsely_uuid%22%3A%227a0b4422-dc15-49fe-b4e3-4d54033162f8%22%2C%22parsely_site_uuid%22%3A%22e4b9a48c-be38-4e4a-b4b7-dc5eb3851a8f%22%7D&sid=1&surl=https%3A%2F%2Fwww.msnbc.com%2F&sref=&sts=1541378526040&slts=0&title=MSNBC+%E2%80%94+Breaking+News%2C+Top+Stories%2C+%26+Show+Clips+%7C+NBC+News&date=Sun+Nov+04+2018+19%3A42%3A39+GMT-0500+(EST)&action=pageview","0","","","9682","9530","9671","9671","9682","11","9169","9682","512","74","75","1","1","http/1.1","low","image/gif","","","","","","",
"34.200.62.249","104","42","","-1","100","","3","-1","-1","","1","","-1","-1","https://idsync.rlcdn.com/362358.gif?google_error=3","-1","-1","200","-1","0","337","","642","","181105_H5_9","-1","90","-1","100","","569","9710","-1","GET","42","","","0.128.4","-1","-1","idsync.rlcdn.com","100","-1","","35","9710","/362358.gif?google_error=3","-1","","Reapleaf","9814","9710","9800","9800","9814","14","9710","9814","104","75","76","1","1","h2","low","image/gif","","","no-cache, no-store","","","",
"52.46.134.16","148","","","-1","-1","XHR","3","9368","9756","","1","","-1","9496","https://aax.amazon-adsystem.com/e/dtb/bid?src=3219&u=https%3A%2F%2Fwww.msnbc.com%2F&pid=9335021960411541378557272&cb=6542792671041541378559624&ws=375x603&v=7.18.00&t=2000&slots=%5B%7B%22sd%22%3A%22div-gpt-topbanner-52739492%22%2C%22s%22%3A%5B%22NONE%22%5D%2C%22sn%22%3A%22%2F2620%2Fmsnbc%2Fhomepage%2Fdiv-gpt-topbanner-52739492%22%7D%2C%7B%22sd%22%3A%22div-gpt-boxrail-52739492%22%2C%22s%22%3A%5B%22NONE%22%5D%2C%22sn%22%3A%22%2F2620%2Fmsnbc%2Fhomepage%2Fdiv-gpt-boxrail-52739492%22%7D%2C%7B%22sd%22%3A%22div-gpt-boxflex-52739492%22%2C%22s%22%3A%5B%22NONE%22%5D%2C%22sn%22%3A%22%2F2620%2Fmsnbc%2Fhomepage%2Fdiv-gpt-boxflex-52739492%22%7D%2C%7B%22sd%22%3A%22div-gpt-boxinline-52739492%22%2C%22s%22%3A%5B%22300x250%22%2C%225x5%22%2C%22700x50%22%5D%2C%22sn%22%3A%22%2F2620%2Fmsnbc%2Fhomepage%2Fdiv-gpt-boxinline-52739492%22%7D%2C%7B%22sd%22%3A%22div-gpt-interstitial-52739492%22%2C%22s%22%3A%5B%224x4%22%5D%2C%22sn%22%3A%22%2F2620%2Fmsnbc%2Fhomepage%2Fdiv-gpt-interstitial-52739492%22%7D%5D&pj=%7B%22si_section%22%3A%22nbcnews-bento%7CPAGE%22%2C%22apse%22%3A%7B%22chunkRequests%22%3Afalse%2C%22shouldSampleLatency%22%3Afalse%7D%7D&gdprl=%7B%22status%22%3A%22no-cmp%22%7D","63","9496","200","260","","305","2","1469","","181105_H5_9","9431","106","9433","0","0","47","9756","63","GET","47","","17388","0.160","-1","-1","aax.amazon-adsystem.com","100","-1","https://c.amazon-adsystem.com/aax2/apstag.js","36","9352","/e/dtb/bid?src=3219&u=https%3A%2F%2Fwww.msnbc.com%2F&pid=9335021960411541378557272&cb=6542792671041541378559624&ws=375x603&v=7.18.00&t=2000&slots=%5B%7B%22sd%22%3A%22div-gpt-topbanner-52739492%22%2C%22s%22%3A%5B%22NONE%22%5D%2C%22sn%22%3A%22%2F2620%2Fmsnbc%2Fhomepage%2Fdiv-gpt-topbanner-52739492%22%7D%2C%7B%22sd%22%3A%22div-gpt-boxrail-52739492%22%2C%22s%22%3A%5B%22NONE%22%5D%2C%22sn%22%3A%22%2F2620%2Fmsnbc%2Fhomepage%2Fdiv-gpt-boxrail-52739492%22%7D%2C%7B%22sd%22%3A%22div-gpt-boxflex-52739492%22%2C%22s%22%3A%5B%22NONE%22%5D%2C%22sn%22%3A%22%2F2620%2Fmsnbc%2Fhomepage%2Fdiv-gpt-boxflex-52739492%22%7D%2C%7B%22sd%22%3A%22div-gpt-boxinline-52739492%22%2C%22s%22%3A%5B%22300x250%22%2C%225x5%22%2C%22700x50%22%5D%2C%22sn%22%3A%22%2F2620%2Fmsnbc%2Fhomepage%2Fdiv-gpt-boxinline-52739492%22%7D%2C%7B%22sd%22%3A%22div-gpt-interstitial-52739492%22%2C%22s%22%3A%5B%224x4%22%5D%2C%22sn%22%3A%22%2F2620%2Fmsnbc%2Fhomepage%2Fdiv-gpt-interstitial-52739492%22%7D%5D&pj=%7B%22si_section%22%3A%22nbcnews-bento%7CPAGE%22%2C%22apse%22%3A%7B%22chunkRequests%22%3Afalse%2C%22shouldSampleLatency%22%3Afalse%7D%7D&gdprl=%7B%22status%22%3A%22no-cmp%22%7D","0","","","9904","9756","9862","9862","9904","42","9368","9904","534","76","77","1","1","http/1.1","medium","text/javascript;charset=UTF-8","","","","","","",
