"ip_addr","load_ms","image_total","minify_save","score_cookies","score_compress","requestType","type","dns_start","ssl_end","gzip_save","is_secure","server_count","score_gzip","ssl_start","full_url","dns_ms","connect_end","responseCode","ssl_ms","image_save","bytesIn","initiator_line","bytesOut","minify_total","cacheControl","id","dns_end","ttfb_ms","connect_start","score_cdn","cache_time","objectSizeUncompressed","load_start","connect_ms","method","objectSize","gzip_total","initiator_column","request_id","score_combine","score_etags","host","score_keep-alive","score_minify","initiator","socket","created","url","score_cache","server_rtt","cdn_provider","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","run","cached","protocol","priority","contentType","is_base_page","contentEncoding","expires","jpeg_scan_count","score_progressive_jpeg",
"157.240.2.35","69","44","","-1","100","Image","3","-1","-1","","1","","-1","-1","https://www.facebook.com/tr/?id=731697573629176&ev=Microdata&dl=https%3A%2F%2Fwww.cnn.com%2F&rl=&if=false&ts=1541377812361&cd[Schema.org]=%5B%5D&cd[OpenGraph]=%7B%22og%3Apubdate%22%3A%222014-02-19T19%3A15%3A05Z%22%2C%22og%3Aurl%22%3A%22https%3A%2F%2Fwww.cnn.com%22%2C%22og%3Atitle%22%3A%22CNN%20-%20Breaking%20News%2C%20Latest%20News%20and%20Videos%22%2C%22og%3Adescription%22%3A%22View%20the%20latest%20news%20and%20breaking%20news%20today%20for%20U.S.%2C%20world%2C%20weather%2C%20entertainment%2C%20politics%20and%20health%20at%20CNN.com.%22%2C%22og%3Asite_name%22%3A%22CNN%22%2C%22og%3Atype%22%3A%22website%22%7D&cd[Meta]=%7B%22title%22%3A%22CNN%20-%20Breaking%20News%2C%20Latest%20News%20and%20Videos%22%2C%22meta%3Adescription%22%3A%22View%20the%20latest%20news%20and%20breaking%20news%20today%20for%20U.S.%2C%20world%2C%20weather%2C%20entertainment%2C%20politics%20and%20health%20at%20CNN.com.%22%2C%22meta%3Akeywords%22%3A%22cnn%20news%2C%20daily%20news%2C%20breaking%20news%2C%20news%20today%2C%20current%20events%22%7D&cd[DataLayer]=%5B%5D&cd[JSON-LD]=%5B%5D&sw=375&sh=667&v=2.8.32&r=stable&ec=1&o=30&fbp=fb.1.1541377811745.576738550&it=1541377811008&coo=false&es=automatic","-1","-1","200","-1","0","418","25","854","","no-cache, must-revalidate, max-age=0","181105_6Q_3","-1","33","-1","100","","44","20876","-1","GET","44","","20846","0.267","-1","-1","www.facebook.com","100","-1","https://connect.facebook.net/en_US/fbevents.js","99","20875","/tr/?id=731697573629176&ev=Microdata&dl=https%3A%2F%2Fwww.cnn.com%2F&rl=&if=false&ts=1541377812361&cd[Schema.org]=%5B%5D&cd[OpenGraph]=%7B%22og%3Apubdate%22%3A%222014-02-19T19%3A15%3A05Z%22%2C%22og%3Aurl%22%3A%22https%3A%2F%2Fwww.cnn.com%22%2C%22og%3Atitle%22%3A%22CNN%20-%20Breaking%20News%2C%20Latest%20News%20and%20Videos%22%2C%22og%3Adescription%22%3A%22View%20the%20latest%20news%20and%20breaking%20news%20today%20for%20U.S.%2C%20world%2C%20weather%2C%20entertainment%2C%20politics%20and%20health%20at%20CNN.com.%22%2C%22og%3Asite_name%22%3A%22CNN%22%2C%22og%3Atype%22%3A%22website%22%7D&cd[Meta]=%7B%22title%22%3A%22CNN%20-%20Breaking%20News%2C%20Latest%20News%20and%20Videos%22%2C%22meta%3Adescription%22%3A%22View%20the%20latest%20news%20and%20breaking%20news%20today%20for%20U.S.%2C%20world%2C%20weather%2C%20entertainment%2C%20politics%20and%20health%20at%20CNN.com.%22%2C%22meta%3Akeywords%22%3A%22cnn%20news%2C%20daily%20news%2C%20breaking%20news%2C%20news%20today%2C%20current%20events%22%7D&cd[DataLayer]=%5B%5D&cd[JSON-LD]=%5B%5D&sw=375&sh=667&v=2.8.32&r=stable&ec=1&o=30&fbp=fb.1.1541377811745.576738550&it=1541377811008&coo=false&es=automatic","-1","","Facebook","20945","20876","20909","20909","20945","36","20876","20945","69","268","269","1","0","h2","low","image/gif","","","Mon, 05 Nov 2018 00:30:12 GMT","","",
"","170","","","-1","-1","","3","-1","-1","","1","","-1","-1","https://cm.g.doubleclick.net/pixel?cb=https%3A%2F%2Ftag.cogocast.net%2Ftag%2Fpartner%2F222%3Fpixel_mode%3Dpixel%26dc_id%3De62a051b4a1f4bc68e6e8bb4e9956e3b%26cb%3Dhttps%253A%252F%252F%252Ftag%252Fpartner%252F222%253Fpixel%255Fmode%253Dpixel%2526c%255Fi%253D1%26c_i%3D0&google_hm=5ioFG0ofS8aObou06ZVuOw%3D%3D&google_nid=cogo_labs&google_sc=&u=e62a051b4a1f4bc68e6e8bb4e9956e3b","-1","-1","302","-1","","1636","3","0","","no-cache, must-revalidate","181105_6Q_3","-1","170","-1","-1","","0","20944","-1","GET","601","","","0.187.13","-1","-1","cm.g.doubleclick.net","-1","-1","https://static.yieldmo.com/partner.min.html?mps=0&partners=&#8632bd13523cab097f22","-1","20944","/pixel?cb=https%3A%2F%2Ftag.cogocast.net%2Ftag%2Fpartner%2F222%3Fpixel_mode%3Dpixel%26dc_id%3De62a051b4a1f4bc68e6e8bb4e9956e3b%26cb%3Dhttps%253A%252F%252F%252Ftag%252Fpartner%252F222%253Fpixel%255Fmode%253Dpixel%2526c%255Fi%253D1%26c_i%3D0&google_hm=5ioFG0ofS8aObou06ZVuOw%3D%3D&google_nid=cogo_labs&google_sc=&u=e62a051b4a1f4bc68e6e8bb4e9956e3b","-1","","","21114","20944","21114","21114","21114","0","20944","21114","170","269","270","1","0","","","text/html; charset=UTF-8","","","Fri, 01 Jan 1990 00:00:00 GMT","","",
"52.94.229.190","525","","","-1","-1","XHR","3","20796","21034","","1","","-1","20847","https://kinesis.us-east-1.amazonaws.com/","4","20847","200","187","","527","2","1453","","","181105_6Q_3","20800","261","20801","0","0","133","21035","46","POST","133","","23865","0.266","-1","-1","kinesis.us-east-1.amazonaws.com","100","-1","https://static.yieldmo.com/ym.m2.js","102","20791","/","0","","","21560","21035","21296","21296","21560","264","20796","21560","762","270","271","1","0","http/1.1","medium","application/x-amz-json-1.1","","","","","",
"107.23.67.121","145","","","-1","-1","Script","3","-1","-1","","1","","-1","-1","https://gscounters.us1.gigya.com/gscounters.sendReport?reports=%5B%7B%22name%22%3A%22load%22%2C%22time%22%3A%221541377810397%22%2C%22source%22%3A%22showShareBarUI%22%2C%22reportData%22%3A%7B%7D%7D%2C%7B%22name%22%3A%22load%22%2C%22time%22%3A%221541377811247%22%2C%22source%22%3A%22showShareBarUI%22%2C%22reportData%22%3A%7B%7D%7D%2C%7B%22name%22%3A%22load%22%2C%22time%22%3A%221541377811256%22%2C%22source%22%3A%22showShareBarUI%22%2C%22reportData%22%3A%7B%7D%7D%5D&APIKey=3_gtUbleJNtrRITgx-1mM_ci7GcIrH8xL9W_VfAbzSa4zpFrRwnpq_eYd8QTRkr7VC&sdk=js_latest&pageURL=https%3A%2F%2Fwww.cnn.com%2F&gmid=I2PphhfsZAh4XUS4tDqvRB_1V1icyzoVbOcs1LS2xuM&ucid=HZN0rLY5pCbVaa7SS9s9ug&format=jsonp&callback=gigya.callback&context=R502659871","-1","-1","200","-1","","457","20","1106","","no-cache","181105_6Q_3","-1","54","-1","-1","","170","21091","-1","GET","170","","2308","0.269","-1","-1","gscounters.us1.gigya.com","100","-1","https://cdns.us1.gigya.com/gs/webSdk/Api.aspx?apiKey=3_gtUbleJNtrRITgx-1mM_ci7GcIrH8xL9W_VfAbzSa4zpFrRwnpq_eYd8QTRkr7VC&version=latest#origin=https://www.cnn.com/&hasGmid=false&gig_loggerConfig=%7B%22logLevel%22%3A0%2C%22clientMuteLevel%22%3A0%2C%22logTheme%22%3A1%7D","93","21088","/gscounters.sendReport?reports=%5B%7B%22name%22%3A%22load%22%2C%22time%22%3A%221541377810397%22%2C%22source%22%3A%22showShareBarUI%22%2C%22reportData%22%3A%7B%7D%7D%2C%7B%22name%22%3A%22load%22%2C%22time%22%3A%221541377811247%22%2C%22source%22%3A%22showShareBarUI%22%2C%22reportData%22%3A%7B%7D%7D%2C%7B%22name%22%3A%22load%22%2C%22time%22%3A%221541377811256%22%2C%22source%22%3A%22showShareBarUI%22%2C%22reportData%22%3A%7B%7D%7D%5D&APIKey=3_gtUbleJNtrRITgx-1mM_ci7GcIrH8xL9W_VfAbzSa4zpFrRwnpq_eYd8QTRkr7VC&sdk=js_latest&pageURL=https%3A%2F%2Fwww.cnn.com%2F&gmid=I2PphhfsZAh4XUS4tDqvRB_1V1icyzoVbOcs1LS2xuM&ucid=HZN0rLY5pCbVaa7SS9s9ug&format=jsonp&callback=gigya.callback&context=R502659871","-1","","","21236","21091","21145","21145","21236","91","21091","21236","145","271","272","1","0","http/1.1","high","application/ecmascript; charset=utf-8","","","-1","","",
"","443","","","-1","-1","","3","-1","-1","","1","","-1","-1","https://cm.g.doubleclick.net/pixel?cb=https%3A%2F%2Ftag.cogocast.net%2Ftag%2Fpartner%2F222%3Fpixel_mode%3Dpixel%26dc_id%3De62a051b4a1f4bc68e6e8bb4e9956e3b%26cb%3Dhttps%253A%252F%252F%252Ftag%252Fpartner%252F222%253Fpixel%255Fmode%253Dpixel%2526c%255Fi%253D1%26c_i%3D0&google_hm=5ioFG0ofS8aObou06ZVuOw%3D%3D&google_nid=cogo_labs&google_sc=&u=e62a051b4a1f4bc68e6e8bb4e9956e3b&google_tc=","-1","-1","302","-1","","1476","3","0","","no-cache, must-revalidate","181105_6Q_3","-1","443","-1","-1","","0","21114","-1","GET","515","","","0.187.14","-1","-1","cm.g.doubleclick.net","-1","-1","https://static.yieldmo.com/partner.min.html?mps=0&partners=&#8632bd13523cab097f22","-1","21114","/pixel?cb=https%3A%2F%2Ftag.cogocast.net%2Ftag%2Fpartner%2F222%3Fpixel_mode%3Dpixel%26dc_id%3De62a051b4a1f4bc68e6e8bb4e9956e3b%26cb%3Dhttps%253A%252F%252F%252Ftag%252Fpartner%252F222%253Fpixel%255Fmode%253Dpixel%2526c%255Fi%253D1%26c_i%3D0&google_hm=5ioFG0ofS8aObou06ZVuOw%3D%3D&google_nid=cogo_labs&google_sc=&u=e62a051b4a1f4bc68e6e8bb4e9956e3b&google_tc=","-1","","","21557","21114","21557","21557","21557","0","21114","21557","443","272","273","1","0","","","text/html; charset=UTF-8","","","Fri, 01 Jan 1990 00:00:00 GMT","","",
"69.172.216.111","335","43","","-1","100","Image","3","20900","21223","","1","","-1","21029","https://dt.adsafeprotected.com/dt?anId=925660&asId=14de55ea-a41f-2c66-1b0c-3eed1b1059f9&tv={c:t1PXCx,pingTime:-2,time:1458,type:a,im:{prf:{beA:1194,beZ:1201,mfA:2209,cmA:2212,inA:2213,inZ:2255,prA:2255,prZ:2317,si:2363,poA:2366,poZ:2428,cmZ:2428,mfZ:2428,loA:2556,loZ:2577,ltA:2648,ltZ:2649,mdA:1202,mdZ:1713}},sca:{dfp:{df:4,sz:300.250,dom:body}},env:{ar:self.0,gca:0,sf:0,pom:1},clog:[{piv:0,vs:o,r:l,w:300,h:250,t:1163}],es:0,sc:1,ha:1,gm:1,slTimes:{i:0,o:1459,n:0,pp:0,pm:0},slEvents:[{sl:o,t:1162,wc:0.0.375.603,ac:38.4962.300.250,am:i,cc:38.4962.300.250,piv:0,obst:0,th:0,reas:l,bkn:{piv:[415~0],as:[415~300.250]}}],slEventCount:1,em:true,fr:true,e:,tt:jload,dtt:0,fm:r8tWdcb+11|12|13|14|15|16|17|181|19|1a|1b|1c|1d*.925660|1d1|1d2|1e|1f|1g|1h|1i,idMap:1d*,rend:0,renddet:WINDOW,slid:[google_ads_iframe_/8663477/CNN/homepage_1,google_ads_iframe_/8663477/CNN/homepage_1__container__,ad_rect_btf_02,homepage-magellan-zone-2],slcVt:[0,0,0,0,0,0,0,0,0,0,0,0,0],sinceFw:282,readyFired:true}&br=w","65","21029","200","194","0","264","60","1323","","no-cache","181105_6Q_3","20965","48","20966","-1","","43","21224","63","GET","43","","248","0.268","-1","-1","dt.adsafeprotected.com","100","-1","https://static.adsafeprotected.com/main.17.4.152.js","101","20896","/dt?anId=925660&asId=14de55ea-a41f-2c66-1b0c-3eed1b1059f9&tv={c:t1PXCx,pingTime:-2,time:1458,type:a,im:{prf:{beA:1194,beZ:1201,mfA:2209,cmA:2212,inA:2213,inZ:2255,prA:2255,prZ:2317,si:2363,poA:2366,poZ:2428,cmZ:2428,mfZ:2428,loA:2556,loZ:2577,ltA:2648,ltZ:2649,mdA:1202,mdZ:1713}},sca:{dfp:{df:4,sz:300.250,dom:body}},env:{ar:self.0,gca:0,sf:0,pom:1},clog:[{piv:0,vs:o,r:l,w:300,h:250,t:1163}],es:0,sc:1,ha:1,gm:1,slTimes:{i:0,o:1459,n:0,pp:0,pm:0},slEvents:[{sl:o,t:1162,wc:0.0.375.603,ac:38.4962.300.250,am:i,cc:38.4962.300.250,piv:0,obst:0,th:0,reas:l,bkn:{piv:[415~0],as:[415~300.250]}}],slEventCount:1,em:true,fr:true,e:,tt:jload,dtt:0,fm:r8tWdcb+11|12|13|14|15|16|17|181|19|1a|1b|1c|1d*.925660|1d1|1d2|1e|1f|1g|1h|1i,idMap:1d*,rend:0,renddet:WINDOW,slid:[google_ads_iframe_/8663477/CNN/homepage_1,google_ads_iframe_/8663477/CNN/homepage_1__container__,ad_rect_btf_02,homepage-magellan-zone-2],slcVt:[0,0,0,0,0,0,0,0,0,0,0,0,0],sinceFw:282,readyFired:true}&br=w","-1","","","21559","21224","21272","21272","21559","287","20900","21559","657","273","274","1","0","http/1.1","low","image/gif","","","","","",
"69.172.216.111","53","43","","-1","100","Image","3","-1","-1","","1","","-1","-1","https://dt.adsafeprotected.com/dt?anId=925660&asId=14de55ea-a41f-2c66-1b0c-3eed1b1059f9&tv={c:t1PXN1,pingTime:-10,time:2108,type:s,mvn:ZnNjPTEyLHNkPTMsbm89Nyxhc3A9MQ--,fsc:17.4.95v222002020000220000022000000220002220200020220200222000002020020000222202002220202222220022222000220000222002220222220222222222222202222222222222222222222222222222222222200000022022000020000002020200000022222222222000000000022222202002022000000000020000000000000000000002020002200200022200202200020022000200220022000200222200220020222200020222200022222222202222000002200002222222202200022200000002000002202200,sd:MTcuNC45NXY2Njd8fDM3NXx8MXx8MXx8MzJ8fDY2N3x8MHx8MHx8MXx8bnx8MzJ8fHx8fHwxfHwzNzU-,no:MTcuNC45NXZNb3ppbGxhfHxOZXRzY2FwZXx8bnx8bnx8bnx8bnx8bnx8aVBob25lfHxHZWNrb3x8MjAwMzAxMDd8fDMwMHx8TW96aWxsYS81LjAgKGlQaG9uZTsgQ1BVIGlQaG9uZSBPUyAxMV80XzEgbGlrZSBNYWMgT1MgWCkgQXBwbGVXZWJLaXQvNjA1LjEuMTUgKEtIVE1MLCBsaWtlIEdlY2tvKSBNb2JpbGUvMTVHNzd8fDF8fDF8fEFwcGxlIENvbXB1dGVyLCBJbmMufHxu,asp:1541377813026||b56147fa3b28d49461fe8816c67cf2b0||bc98304f0e0a8e02d9a5aa084fac6137||bb63570769beeea4c9c63ca8597bf418||7e2bd8567fdac2e35df7295226ca7255||e02805516b18a093b1b445150afa2e2f||2f4244a96a2df470177e9e0f0b9ca9b6||c3401f1d10e35912e01e92196412f456||1529428597}","-1","-1","200","-1","0","264","60","1556","","no-cache","181105_6Q_3","-1","39","-1","-1","","43","21541","-1","GET","43","","248","0.270","-1","-1","dt.adsafeprotected.com","100","-1","https://static.adsafeprotected.com/main.17.4.152.js","101","21540","/dt?anId=925660&asId=14de55ea-a41f-2c66-1b0c-3eed1b1059f9&tv={c:t1PXN1,pingTime:-10,time:2108,type:s,mvn:ZnNjPTEyLHNkPTMsbm89Nyxhc3A9MQ--,fsc:17.4.95v222002020000220000022000000220002220200020220200222000002020020000222202002220202222220022222000220000222002220222220222222222222202222222222222222222222222222222222222200000022022000020000002020200000022222222222000000000022222202002022000000000020000000000000000000002020002200200022200202200020022000200220022000200222200220020222200020222200022222222202222000002200002222222202200022200000002000002202200,sd:MTcuNC45NXY2Njd8fDM3NXx8MXx8MXx8MzJ8fDY2N3x8MHx8MHx8MXx8bnx8MzJ8fHx8fHwxfHwzNzU-,no:MTcuNC45NXZNb3ppbGxhfHxOZXRzY2FwZXx8bnx8bnx8bnx8bnx8bnx8aVBob25lfHxHZWNrb3x8MjAwMzAxMDd8fDMwMHx8TW96aWxsYS81LjAgKGlQaG9uZTsgQ1BVIGlQaG9uZSBPUyAxMV80XzEgbGlrZSBNYWMgT1MgWCkgQXBwbGVXZWJLaXQvNjA1LjEuMTUgKEtIVE1MLCBsaWtlIEdlY2tvKSBNb2JpbGUvMTVHNzd8fDF8fDF8fEFwcGxlIENvbXB1dGVyLCBJbmMufHxu,asp:1541377813026||b56147fa3b28d49461fe8816c67cf2b0||bc98304f0e0a8e02d9a5aa084fac6137||bb63570769beeea4c9c63ca8597bf418||7e2bd8567fdac2e35df7295226ca7255||e02805516b18a093b1b445150afa2e2f||2f4244a96a2df470177e9e0f0b9ca9b6||c3401f1d10e35912e01e92196412f456||1529428597}","-1","","","21594","21541","21580","21580","21594","14","21541","21594","53","274","275","1","0","http/1.1","low","image/gif","","","","","",
"","65","","","-1","-1","","3","-1","-1","","1","","-1","-1","https://gpush.cogocast.net/?cb=https%3A%2F%2Ftag.cogocast.net%2Ftag%2Fpartner%2F222%3Fpixel_mode%3Dpixel%26dc_id%3De62a051b4a1f4bc68e6e8bb4e9956e3b%26cb%3Dhttps%253A%252F%252F%252Ftag%252Fpartner%252F222%253Fpixel%255Fmode%253Dpixel%2526c%255Fi%253D1%26c_i%3D0&u=e62a051b4a1f4bc68e6e8bb4e9956e3b&google_error=3","-1","-1","302","-1","","691","3","0","","no-store, no-cache, must-revalidate, post-check=0, pre-check=0","181105_6Q_3","-1","65","-1","-1","","0","21557","-1","GET","212","","","0.187.15","-1","-1","gpush.cogocast.net","-1","-1","https://static.yieldmo.com/partner.min.html?mps=0&partners=&#8632bd13523cab097f22","-1","21557","/?cb=https%3A%2F%2Ftag.cogocast.net%2Ftag%2Fpartner%2F222%3Fpixel_mode%3Dpixel%26dc_id%3De62a051b4a1f4bc68e6e8bb4e9956e3b%26cb%3Dhttps%253A%252F%252F%252Ftag%252Fpartner%252F222%253Fpixel%255Fmode%253Dpixel%2526c%255Fi%253D1%26c_i%3D0&u=e62a051b4a1f4bc68e6e8bb4e9956e3b&google_error=3","-1","","","21622","21557","21622","21622","21622","0","21557","21622","65","275","276","1","0","","","text/html; charset=utf-8","","","Fri, 01 Jan 1990 00:00:00 GMT","","",
"","60","","","-1","-1","","3","-1","-1","","1","","-1","-1","https://tag.cogocast.net/tag/partner/222?pixel_mode=pixel&dc_id=e62a051b4a1f4bc68e6e8bb4e9956e3b&cb=https%3A%2F%2F%2Ftag%2Fpartner%2F222%3Fpixel%5Fmode%3Dpixel%26c%5Fi%3D1&c_i=0","-1","-1","-1","-1","","0","3","0","","","181105_6Q_3","-1","60","-1","-1","","0","21622","-1","GET","0","","","0.187.16","-1","-1","tag.cogocast.net","-1","-1","https://static.yieldmo.com/partner.min.html?mps=0&partners=&#8632bd13523cab097f22","-1","21622","/tag/partner/222?pixel_mode=pixel&dc_id=e62a051b4a1f4bc68e6e8bb4e9956e3b&cb=https%3A%2F%2F%2Ftag%2Fpartner%2F222%3Fpixel%5Fmode%3Dpixel%26c%5Fi%3D1&c_i=0","-1","","","21682","21622","21682","21682","21682","0","21622","21682","60","276","277","1","0","","","","","","","","",
"52.84.141.196","641","","","-1","-1","Script","3","-1","-1","0","1","","100","-1","https://static.chartbeat.com/js/chartbeat.js","-1","-1","200","-1","","14328","4","27","","max-age=7200","181105_6Q_3","-1","38","-1","100","279","35965","21710","-1","GET","14007","14007","241465","0.271","-1","-1","static.chartbeat.com","100","-1","https://www.cnn.com/.a/2.123.0/js/cnn-footer-lib.min.js","8","21709","/js/chartbeat.js","0","","Amazon CloudFront","22351","21710","21748","21748","22351","603","21710","22351","641","277","278","1","0","h2","high","application/x-javascript","","gzip","Mon, 05 Nov 2018 00:34:52 GMT","","",
"199.16.156.9","540","","","-1","-1","Script","3","-1","-1","0","1","","100","-1","https://analytics.twitter.com/i/adsct?p_id=Twitter&p_user_id=0&txn_id=nyutn&events=%5B%5B%22pageview%22%2Cnull%5D%5D&tw_sale_amount=0&tw_order_quantity=0&tw_iframe_status=0&tpx_cb=twttr.conversion.loadPixels&tw_document_href=https%3A%2F%2Fwww.cnn.com%2F","-1","-1","200","-1","","917","1","184","","no-cache, no-store, must-revalidate, pre-check=0, post-check=0","181105_6Q_3","-1","70","-1","100","","31","21814","-1","GET","57","57","3989","0.272","-1","-1","analytics.twitter.com","100","-1","https://static.ads-twitter.com/uwt.js","85","21812","/i/adsct?p_id=Twitter&p_user_id=0&txn_id=nyutn&events=%5B%5B%22pageview%22%2Cnull%5D%5D&tw_sale_amount=0&tw_order_quantity=0&tw_iframe_status=0&tpx_cb=twttr.conversion.loadPixels&tw_document_href=https%3A%2F%2Fwww.cnn.com%2F","-1","","Twitter","22354","21814","21884","21884","22354","470","21814","22354","540","278","279","1","0","h2","high","application/javascript;charset=utf-8","","gzip","Tue, 31 Mar 1981 05:00:00 GMT","","",
"","474","","","-1","-1","Document","3","-1","-1","","1","","-1","-1","https://www.facebook.com/connect/ping?client_id=80401312489&domain=www.cnn.com&origin=2&redirect_uri=https%3A%2F%2Fstaticxx.facebook.com%2Fconnect%2Fxd_arbiter%2Fr%2F__Bz3h5RzMx.js%3Fversion%3D42%23cb%3Df3ada26bf69e15a%26domain%3Dwww.cnn.com%26origin%3Dhttps%253A%252F%252Fwww.cnn.com%252Ff3e76ceaa98a758%26relation%3Dparent&response_type=token%2Csigned_request&sdk=joey&version=v2.0","-1","-1","302","-1","","617","77","0","","private, no-cache, no-store, must-revalidate","181105_6Q_3","-1","474","-1","-1","","0","21917","-1","GET","0","","536","0.273","-1","-1","www.facebook.com","-1","-1","https://connect.facebook.net/en_US/sdk.js","-1","21917","/connect/ping?client_id=80401312489&domain=www.cnn.com&origin=2&redirect_uri=https%3A%2F%2Fstaticxx.facebook.com%2Fconnect%2Fxd_arbiter%2Fr%2F__Bz3h5RzMx.js%3Fversion%3D42%23cb%3Df3ada26bf69e15a%26domain%3Dwww.cnn.com%26origin%3Dhttps%253A%252F%252Fwww.cnn.com%252Ff3e76ceaa98a758%26relation%3Dparent&response_type=token%2Csigned_request&sdk=joey&version=v2.0","-1","","","22391","21917","22391","22391","22391","0","21917","22391","474","279","280","1","0","","","text/html; charset=""utf-8""","","","Sat, 01 Jan 2000 00:00:00 GMT","","",
"157.240.2.25","1049","","","-1","-1","Document","3","-1","-1","0","1","","100","-1","https://staticxx.facebook.com/connect/xd_arbiter/r/__Bz3h5RzMx.js?version=42#cb=f3ada26bf69e15a&domain=www.cnn.com&origin=https%3A%2F%2Fwww.cnn.com%2Ff3e76ceaa98a758&relation=parent&error=unknown_user","-1","-1","200","-1","","12927","","378","","public,max-age=31536000,immutable","181105_6Q_3","-1","989","-1","100","","39406","22392","-1","GET","11969","11969","","0.273.1","-1","-1","staticxx.facebook.com","100","-1","","100","22392","/connect/xd_arbiter/r/__Bz3h5RzMx.js?version=42","-1","","Facebook","23441","22392","23381","23381","23441","60","22392","23441","1049","280","281","1","0","h2","high","text/html; charset=utf-8","","br","Fri, 01 Nov 2019 20:41:16 GMT","","",
"23.23.227.209","132","43","","-1","100","Image","3","23071","23377","","1","","-1","23161","https://mabping.chartbeat.net/ping/mab?h=cnn.com&p=%2F&d=cnn.com&u=CJSWjoCT3x13DBYyzh&c=0.01&x=[710534b6]&v=A&ml=m&sl=B2Vskb&e=-1","39","23161","200","216","0","182","28","456","","no-cache, no-store, must-revalidate","181105_6Q_3","23110","85","23111","-1","","43","23379","50","GET","43","","671","0.274","-1","-1","mabping.chartbeat.net","100","-1","https://static.chartbeat.com/js/chartbeat.js","103","23064","/ping/mab?h=cnn.com&p=%2F&d=cnn.com&u=CJSWjoCT3x13DBYyzh&c=0.01&x=[710534b6]&v=A&ml=m&sl=B2Vskb&e=-1","-1","","","23511","23379","23464","23464","23511","47","23071","23511","437","281","282","1","0","http/1.1","low","image/gif","","","0","","",
"23.23.227.209","83","43","","-1","100","Image","3","-1","-1","","1","","-1","-1","https://mabping.chartbeat.net/ping/mab?h=cnn.com&p=%2F&d=cnn.com&u=CJSWjoCT3x13DBYyzh&c=0.01&me=3&ml=m&x=[98baf63f]","-1","-1","200","-1","0","182","28","442","","no-cache, no-store, must-revalidate","181105_6Q_3","-1","68","-1","-1","","43","23474","-1","GET","43","","671","0.278","-1","-1","mabping.chartbeat.net","100","-1","https://static.chartbeat.com/js/chartbeat.js","103","23067","/ping/mab?h=cnn.com&p=%2F&d=cnn.com&u=CJSWjoCT3x13DBYyzh&c=0.01&me=3&ml=m&x=[98baf63f]","-1","","","23557","23474","23542","23542","23557","15","23474","23557","83","282","283","1","0","http/1.1","low","image/gif","","","0","","",
"23.23.227.209","115","43","","-1","100","Image","3","-1","-1","","1","","-1","-1","https://mabping.chartbeat.net/ping/mab?h=cnn.com&p=%2F&d=cnn.com&u=CJSWjoCT3x13DBYyzh&c=0.01&me=3&ml=m&x=[27ee8e0e]","-1","-1","200","-1","0","182","28","442","","no-cache, no-store, must-revalidate","181105_6Q_3","-1","68","-1","-1","","43","23545","-1","GET","43","","671","0.279","-1","-1","mabping.chartbeat.net","100","-1","https://static.chartbeat.com/js/chartbeat.js","103","23068","/ping/mab?h=cnn.com&p=%2F&d=cnn.com&u=CJSWjoCT3x13DBYyzh&c=0.01&me=3&ml=m&x=[27ee8e0e]","-1","","","23660","23545","23613","23613","23660","47","23545","23660","115","283","284","1","0","http/1.1","low","image/gif","","","0","","",
"23.23.227.209","84","43","","-1","100","Image","3","23437","23576","","1","","-1","23516","https://mabping.chartbeat.net/ping/mab?h=cnn.com&p=%2F&d=cnn.com&u=CJSWjoCT3x13DBYyzh&c=0.01&x=[60450c65]&v=A&ml=m&sl=DndSta&e=-1","29","23516","200","60","0","182","28","456","","no-cache, no-store, must-revalidate","181105_6Q_3","23466","46","23470","-1","","43","23577","46","GET","43","","671","0.275","-1","-1","mabping.chartbeat.net","100","-1","https://static.chartbeat.com/js/chartbeat.js","104","23065","/ping/mab?h=cnn.com&p=%2F&d=cnn.com&u=CJSWjoCT3x13DBYyzh&c=0.01&x=[60450c65]&v=A&ml=m&sl=DndSta&e=-1","-1","","","23661","23577","23623","23623","23661","38","23437","23661","219","284","285","1","0","http/1.1","low","image/gif","","","0","","",
"23.23.227.209","97","43","","-1","100","Image","3","-1","-1","","1","","-1","-1","https://mabping.chartbeat.net/ping/mab?h=cnn.com&p=%2F&d=cnn.com&u=CJSWjoCT3x13DBYyzh&c=0.01&me=3&ml=m&x=[db4b6a88]","-1","-1","200","-1","0","182","28","442","","no-cache, no-store, must-revalidate","181105_6Q_3","-1","69","-1","-1","","43","23613","-1","GET","43","","671","0.280","-1","-1","mabping.chartbeat.net","100","-1","https://static.chartbeat.com/js/chartbeat.js","103","23068","/ping/mab?h=cnn.com&p=%2F&d=cnn.com&u=CJSWjoCT3x13DBYyzh&c=0.01&me=3&ml=m&x=[db4b6a88]","-1","","","23710","23613","23682","23682","23710","28","23613","23710","97","285","286","1","0","http/1.1","low","image/gif","","","0","","",
